,ID,emb_dim1,emb_dim2,emb_dim3,emb_dim4
131758,131758,-0.047995187,0.00068577536,-0.05849014,-0.040440697
131908,131908,-0.013046168,-0.031643033,-0.00083695725,-0.021946073
131951,131951,-0.045163866,-0.017871054,-0.07398053,0.012716387
132002,132002,-0.007233154,0.010270894,0.031385247,-0.028590847
132460,132460,0.071184546,-0.00024461324,-0.024165329,0.0027670495
132593,132593,0.034216117,0.023112822,0.02137747,0.04657531
132688,132688,0.020888638,-0.02301997,0.015774395,0.030323897
132801,132801,0.041134592,-0.019791488,0.0068222242,0.053746875
133179,133179,0.044295378,-0.082290396,0.011967253,0.051358946
133400,133400,-0.0040972624,-0.011182785,0.034178585,0.009481881
133871,133871,-0.029181993,-0.0103106275,0.02161939,-0.019630099
133950,133950,0.03569225,-0.049323466,-0.0027619116,-0.009043265
133953,133953,0.023602914,0.014117602,-0.042901218,0.0022418126
133964,133964,-0.006091378,-0.014572381,-0.0008416134,0.041029215
134101,134101,0.04283391,0.012057328,-0.044913556,0.046069205
134327,134327,0.0072672144,0.040996265,0.00016194582,0.0019487031
134338,134338,0.01626965,-0.034520946,-0.015822722,0.019669814
134352,134352,-0.005730726,-0.039618313,-0.017702162,-0.033727456
134369,134369,0.02556232,0.0048535466,0.044991735,0.0016832575
134375,134375,0.0005918145,0.04751351,-0.018745732,0.022140373
134383,134383,-0.016190013,0.008271682,0.022470474,0.005435808
134399,134399,0.015681973,0.002195683,0.0428311,-0.043018214
134405,134405,-0.014692541,-0.01688223,0.04459234,0.036170844
134408,134408,-0.023063157,0.015190928,0.04087176,0.026702978
134627,134627,0.04499789,-0.03459771,0.02231158,0.012654502
134883,134883,-0.033694964,0.016919088,-0.0012375981,-0.014003625
134885,134885,-0.013851572,0.0065793023,-0.03586757,-0.03288715
134936,134936,-0.025001455,0.04898001,-0.008832168,-0.031364024
134983,134983,-0.016842414,0.045041326,-0.045660127,0.0047148354
134997,134997,0.022633206,-0.016695,-0.041044224,0.034577403
135208,135208,0.00312512,0.038217794,-0.004587829,0.028660212
135747,135747,0.009550654,0.02215767,-0.03740615,-0.028695546
135880,135880,0.039941102,-0.038206827,0.059817497,-0.061335415
136067,136067,0.004206788,0.04295292,0.039078187,0.001942873
136091,136091,0.024305321,0.011615976,0.045600526,0.06347401
136098,136098,-0.011263706,0.0062295794,0.012092926,-0.036511492
136100,136100,0.007417054,-0.01135921,0.00062789436,-0.0073082014
136102,136102,-0.0033512488,-0.021667087,0.04895291,-0.04940751
136111,136111,0.009975835,-0.06316218,0.019154156,0.020990903
136113,136113,-0.047819465,0.020809116,0.07461916,0.022084732
136114,136114,0.016497206,-0.027699292,-0.015318442,-0.039455354
136124,136124,-0.019029487,0.0015146509,-0.013323188,-0.016111173
136133,136133,0.04343506,0.014675406,0.013440729,0.05221661
136135,136135,-0.04689861,0.014312274,-0.053032137,-0.07305103
136514,136514,0.021854077,-0.025191758,0.035731766,0.022387393
136605,136605,-0.002255502,0.010762877,0.016744904,-0.008627395
137110,137110,-0.019367367,-0.032521725,0.03537009,0.04802834
137115,137115,-0.048491217,0.03458586,-0.03587643,0.037322853
137428,137428,-0.015158854,0.021581177,0.036714647,-0.037922967
138110,138110,-0.043348834,0.06398563,-0.055803955,-0.08221941
138295,138295,-0.013235666,-0.068023525,-0.06120966,-0.04769737
138584,138584,-0.0023457224,-0.017630149,-0.004064596,0.04028438
138741,138741,0.012277104,-0.04573829,-0.046572413,-0.023170305
138816,138816,-0.05335252,-0.042810943,-0.048273128,-0.040389393
138827,138827,-0.024037361,-0.031460248,0.019195747,-0.03678938
138963,138963,0.029129352,-0.00720812,-0.024203802,-0.009872973
139169,139169,0.04265825,0.0066078226,-0.050336275,0.014862531
139170,139170,0.010446966,-0.009332467,0.007773984,0.031042282
139173,139173,0.08309709,0.035640962,-0.03384937,-0.009180316
139175,139175,-0.011718787,-0.03880327,-0.010468185,-0.002584733
139179,139179,0.015924763,0.022153903,0.02435309,0.023087729
139301,139301,0.0709349,0.061981227,0.025708044,0.04006423
139307,139307,-0.020499807,0.016595501,-0.021674791,-0.029836826
139317,139317,0.020406663,0.03920385,-0.044681568,0.045374256
139497,139497,0.043541558,-0.017611234,-0.041274946,-0.046834044
139518,139518,0.014850144,0.043223172,0.059807807,0.0030012445
139535,139535,-0.0047155246,0.032385323,-0.045422163,-0.036462832
139560,139560,0.038797062,0.0204578,-0.0073319837,-0.0061888285
139574,139574,0.046457145,0.03512222,-0.0043775924,-0.0053790435
139606,139606,-0.039273497,-0.039426062,-0.040018775,0.0111169275
139607,139607,0.013625757,-0.009355656,-0.014052219,-0.031116154
139634,139634,-0.004918178,0.030852426,0.024562024,0.020242086
139722,139722,0.00024725503,0.0020873859,-0.0315797,-0.033327065
139743,139743,0.07821161,0.04791267,-0.046936736,-0.03809431
139744,139744,0.07425214,0.046163183,0.06608729,0.025011713
140084,140084,0.027308296,0.01339179,0.012212285,0.018557083
140092,140092,0.04369578,-0.047041487,-0.02533002,0.00405873
140105,140105,0.038218502,0.016746227,0.0062283985,0.0070735104
140109,140109,0.017802458,-0.010690259,0.009373116,0.05589216
140110,140110,0.006211806,0.048089687,0.049823392,-0.032147277
140138,140138,-0.0010459332,0.0022531284,0.0026873518,0.023956943
140174,140174,-0.038671,-0.045572713,0.033890724,0.015578452
140189,140189,0.042444304,-0.062605076,0.046445556,0.05644425
140206,140206,-0.005228444,-0.07754001,0.0010814518,-0.038785752
140303,140303,0.012463797,0.03251121,0.035116885,0.000988327
140314,140314,0.044726614,0.009622894,0.042450715,-0.006765902
140422,140422,-0.003503797,-0.024345461,0.06634673,-0.072165705
140457,140457,-0.0019164197,0.024607327,-0.022845948,0.024633657
140559,140559,-0.032809578,0.03800164,-0.0058097043,0.024365025
140748,140748,-0.008392694,0.056639127,-0.001921718,0.039686278
140757,140757,-0.039684348,-0.015822686,-0.004504235,-0.032890536
140804,140804,0.021691248,-0.048087575,0.060786966,-0.023679813
141654,141654,0.027833045,0.04619017,-0.013316942,-0.021628205
141834,141834,-0.055922642,-0.05544135,-0.0056768917,-0.0426693
142034,142034,-0.034095965,-0.045088947,-0.020318652,-0.0022082701
142141,142141,-0.002477266,0.012742702,0.0046987645,-0.032052554
142920,142920,0.02081051,0.026221102,0.07369147,0.021600453
142990,142990,-0.038010232,-0.033081677,0.04417983,0.02022843
143219,143219,0.03016357,0.015632547,0.008046142,-0.0048619183
143559,143559,-0.0025515184,0.004251253,-0.014880322,0.017647292
143812,143812,0.027596124,-0.00928802,-0.012369314,-0.08488106
143863,143863,0.032907594,0.004943203,0.010998774,0.026556637
144036,144036,0.037608888,-0.045368075,-0.047989536,0.04911265
144079,144079,-0.041708756,-0.007682372,-0.025410235,-0.003697347
144091,144091,-0.011482431,0.062667444,-0.0459177,-0.013814955
144109,144109,0.044127855,-0.02680136,0.048015032,0.012076817
144125,144125,-0.047245014,-0.04470965,-0.033082366,-0.027326142
144143,144143,0.016050916,0.0013275153,-0.031244608,0.0054633413
144244,144244,0.028378334,0.0296433,-0.03659569,0.010484658
144366,144366,-0.032305717,-0.015899528,0.04167868,0.016300831
144779,144779,0.01881137,0.028794002,-0.0074258465,-0.045875955
145115,145115,-0.00801741,0.04921783,0.031768475,0.01183629
145556,145556,0.029698838,-0.049431693,-0.0045235865,-0.0046418197
145581,145581,0.011449198,0.016460499,-0.05737779,0.014971005
145590,145590,-0.0061571375,0.044331897,0.048987363,0.019634139
145602,145602,0.009179257,0.015212152,-0.03806461,0.016054358
145707,145707,-0.07876801,-0.102675684,0.015274591,-0.08953083
146064,146064,-0.04799775,0.0092076175,0.009862352,0.01507863
146143,146143,0.021817476,0.001456914,0.019441955,0.011071948
146596,146596,-0.0010783749,-0.048084576,0.018828977,0.011036151
146614,146614,-0.013518378,0.038220696,-0.017836817,-0.02469985
146618,146618,0.036537614,-0.019771222,0.06412339,0.04404359
146660,146660,-0.04266111,0.05080752,0.040020104,-0.01872086
146680,146680,-0.07993089,-0.011403769,-0.0237305,-0.053414136
146743,146743,0.020961016,0.030695746,0.004442268,0.029206337
146752,146752,-0.054474924,-0.022982543,-0.023541214,-0.019051695
146799,146799,0.034258865,0.025569538,-0.0118831,0.053850845
146889,146889,0.013219172,0.029873513,0.011516022,0.014319592
146937,146937,-0.09039118,0.03702243,0.032259326,-0.057908297
147031,147031,-0.00835631,-0.04021412,-0.046425413,0.041815463
147034,147034,0.06650579,0.0040106797,0.04709762,-0.006489516
147558,147558,0.021800566,0.008156362,0.030265916,0.006363608
147876,147876,0.029853646,-0.04489554,-0.029266143,0.022126857
148004,148004,0.022116916,0.013901292,-0.039174158,0.065275274
148252,148252,-0.0831179,-0.082513295,0.04821282,0.017512562
148367,148367,-0.0053566042,0.035878655,-0.057891455,-0.019211963
148368,148368,0.009577334,-0.04252808,0.0062957406,0.011505388
148455,148455,-0.034631606,-0.039238315,0.01110916,0.042817555
148538,148538,-0.040661074,0.0034460202,0.013255108,0.04372758
148585,148585,-0.015206169,-0.008524656,-0.0068704155,0.043914564
148666,148666,-0.0214716,0.002300176,0.07557357,-0.019192515
148751,148751,-0.013599959,-0.0171159,0.09527737,-0.025017237
148852,148852,-0.046312023,0.04921032,0.01182548,-0.039170276
148941,148941,0.016330032,0.017721733,-0.026426708,-0.015434227
148956,148956,0.04000702,-0.031257868,-0.027967824,-0.036477316
148972,148972,0.026213039,-0.025529945,0.047744516,-0.029474927
149446,149446,-0.0105696665,-0.02897604,-0.007062108,-0.051737793
149525,149525,-0.03442712,-0.047811717,0.04858096,-0.0061014793
149526,149526,-0.049007352,0.021695975,-0.026849395,-0.02737447
149540,149540,-0.0497182,-0.034210876,-0.009549055,0.010897563
149729,149729,0.037763454,-0.058307912,-0.0126210395,0.038092803
149739,149739,0.048268873,0.006731812,0.020775847,0.0099167125
149752,149752,-0.08378028,-0.023867112,0.028341793,-0.027793089
149810,149810,-0.03250695,-0.008405896,-0.0046061235,-0.035892185
149829,149829,0.012133699,-0.042136062,-0.044462986,-0.021771852
149946,149946,-0.0062285983,0.034995113,-0.03298641,-0.024216246
150436,150436,-0.025354551,0.059312347,-0.06595132,0.054473855
150442,150442,0.031079356,0.00995015,0.0004877448,-0.035255194
150462,150462,-0.023231931,0.020440154,0.014054771,-0.016092464
150724,150724,-0.007366143,0.0128006,0.027698945,-0.02438066
151489,151489,-0.04810796,-0.02742889,-0.04803914,-0.042470884
151639,151639,-0.0007251501,0.012149621,0.047778036,0.04719079
153290,153290,-0.029267967,0.0077631697,0.03178859,0.030492377
153592,153592,0.045763325,0.015460301,-0.027426232,-0.016599547
155036,155036,0.023311634,0.08001004,-0.02849276,0.0154713625
155038,155038,0.07413768,0.009551457,-0.062493,0.0025651993
155802,155802,0.042165868,0.02657156,-0.03284724,-0.006104312
156207,156207,0.049433656,0.016836926,-0.034134515,-0.022984765
156406,156406,0.013250721,0.027629236,-0.020111827,-0.027780319
156521,156521,-0.042520642,-0.029668463,0.0465655,-0.0017758012
156617,156617,0.05495032,-0.05827316,-0.0001919361,-0.0042997007
157167,157167,0.024705734,-0.0008763559,0.016080845,0.0022588149
157501,157501,0.0060025323,-0.019280192,0.02094238,-0.024132974
157507,157507,-0.06891307,0.033628706,-0.04416864,-0.0065655424
157849,157849,-0.0072291945,0.042254552,0.0025596255,-0.013835819
158043,158043,-0.012729655,-0.047620777,0.06481831,0.05305028
158463,158463,0.0092866905,0.025493909,-0.012061108,-0.047710884
158478,158478,-0.0026048794,-0.008018158,0.03552023,-0.0019988194
158542,158542,-0.07415731,0.0035163448,-0.030954052,-0.026512772
158548,158548,-0.04963976,-0.009045866,0.057280455,0.0014161104
158766,158766,-0.015910018,-0.01961559,-0.02085563,0.005899988
158791,158791,-0.028828336,0.008702137,-0.02656206,-0.023944283
158810,158810,0.04459029,-0.020330789,-0.043346554,-0.027031176
158841,158841,0.0034688704,0.015175591,0.036682874,0.021305174
158849,158849,-0.009469997,-0.027472949,-0.044480253,-0.040976632
159026,159026,0.014621291,-0.028578913,-0.023190975,-0.03929466
159259,159259,0.0070692613,-0.013392817,-0.024251105,-0.05334132
159288,159288,-0.06534506,0.003986327,0.012909431,-0.03296057
159332,159332,0.0076319776,-0.029481277,0.04399558,-0.0029444334
159337,159337,-0.0045303092,-0.044301752,0.002527597,-0.026795002
159372,159372,0.015652142,-0.06634051,0.024038397,0.022506313
159466,159466,0.00019985902,0.018406443,-0.06280855,0.038039524
159839,159839,0.015805263,0.04878592,0.04420482,0.0495992
159847,159847,0.0046789506,0.009042651,0.03769415,-0.04269027
159883,159883,-0.046156835,0.042076353,-0.051615134,0.03451025
159902,159902,-0.0040096324,0.029948067,0.018640123,0.05525806
160302,160302,-0.00097471836,0.022715133,-0.01489722,-0.036347788
160322,160322,0.0499231,-0.04216376,-0.04594983,-0.037354384
160323,160323,0.04458196,0.025522936,-0.023395384,-0.027971638
160334,160334,-0.034845017,-0.047793448,0.039787058,0.017569605
160342,160342,0.039180394,-0.028941454,-0.0063555283,-0.009033314
160344,160344,-0.00147134,0.039182246,0.004686749,0.010463132
160357,160357,0.018275699,0.035428617,-0.017766897,0.045268927
160374,160374,0.0066632256,0.032592345,-0.041659094,0.031644132
160412,160412,0.013061144,-0.033592623,-0.017680764,0.014227802
160471,160471,-0.03681799,-0.056854095,-0.011267728,-0.015267535
160501,160501,0.0029801354,0.01085794,-0.00031824037,0.029414129
160506,160506,-0.052612238,0.017908258,0.050845206,0.035416465
160535,160535,-0.014723301,-0.007879056,0.044910382,-0.038103618
160542,160542,-0.011548417,-0.00065478176,0.026877802,-0.01595402
160560,160560,0.004002593,-0.0067107277,0.0654018,-0.036196087
160561,160561,0.010126403,0.0035618066,0.013488966,-0.004836472
160562,160562,-0.0033285022,-0.022635495,-0.025676632,-0.011399914
160630,160630,-0.0026001022,0.05463561,0.0061459006,0.018277992
160683,160683,-0.04430709,0.03811897,0.028414335,0.016628716
160736,160736,0.022875283,0.039747562,0.012183119,0.038118612
160824,160824,-0.027712256,-0.015306025,0.002298348,-0.004674404
160825,160825,-0.024669986,0.0053868718,0.03971186,-0.040074293
160849,160849,-0.048818994,-0.0041886345,-0.04187715,0.022820141
160854,160854,-0.023634767,-0.0060862675,-0.016872477,0.040628318
160856,160856,-0.019254506,-0.033298075,-0.039325964,-0.04717908
160882,160882,0.044086125,-0.0059032924,-0.014291741,0.022414956
160975,160975,-0.0048476085,0.028711308,-0.023554599,0.021791305
160986,160986,-0.034495376,0.028499285,-0.058283385,0.021859648
161011,161011,-0.015764631,-0.045425322,-0.015400302,-0.01520158
161077,161077,0.019747693,0.048127938,-0.050693087,0.008948236
161088,161088,0.012994517,0.033269886,-0.017717589,0.01984549
161092,161092,0.023375321,-0.04300772,0.0038406476,0.034123268
161549,161549,0.026843142,0.010754265,0.042124283,0.03656253
162569,162569,0.04184925,-0.027321171,-0.032484494,-0.0035877386
162939,162939,-0.029578878,-0.03182266,-0.023195898,-0.04448408
162942,162942,-0.042564,-0.018082641,0.023690235,-0.0124846585
162946,162946,0.011879038,0.020782363,-0.0031904094,0.015108112
162951,162951,-0.024998307,0.02965374,-0.033392027,0.04175258
162952,162952,0.008991551,0.009167649,-0.007221233,0.020294677
162955,162955,0.007467974,0.025067065,-0.036366023,-0.04744103
162956,162956,-0.04768249,-0.010350801,0.045633923,-0.0015524514
162959,162959,-0.019113842,0.0014549138,0.02651636,-0.023500891
162961,162961,0.05544735,-0.0071774796,-0.03282152,0.04685738
163048,163048,-0.026975693,-0.047333717,0.03605359,-0.0031571204
163051,163051,0.0066389553,0.034382973,-0.05042104,-0.0049325237
163053,163053,-0.02338601,0.045771822,-0.0036794373,-0.048547767
163058,163058,-0.028178621,0.017642472,0.04420394,0.0016706102
163061,163061,-0.006893188,0.03629133,0.033108424,0.061995815
163062,163062,0.07497907,-0.050846227,0.009008267,0.056783583
163072,163072,-0.07248908,-0.015274919,-0.06822188,-0.060856845
163078,163078,0.04093263,0.05043195,0.044813287,-0.019803198
163086,163086,0.041008662,-0.02625419,-0.009072959,-0.011495851
163152,163152,-0.03394531,0.027935568,-0.040729262,0.035152446
163168,163168,-0.028614432,0.01016001,0.044236463,-0.0006647775
163187,163187,-0.036760855,0.003298545,0.014547826,0.0011940907
163195,163195,0.040167365,0.003929729,0.026371451,0.030701619
163203,163203,0.03056338,-0.048821833,0.025029544,0.029348742
163212,163212,0.016452234,-0.020962326,0.026699023,0.014132121
163216,163216,0.026643742,0.004498487,-0.045323096,-0.015345337
163222,163222,0.06481334,0.03328696,0.014743923,0.056408748
163223,163223,-0.06766727,-0.02696454,0.004892439,-0.028359639
163243,163243,-0.027395451,-0.034743704,-0.00018392876,0.027931418
163260,163260,-0.026885081,-0.042528655,0.015218582,-0.012787342
163264,163264,-0.018273927,-0.0416826,-0.03875816,0.028811324
163291,163291,0.009315968,0.02194497,0.0048062154,-0.014028563
163298,163298,0.046740286,0.018439626,0.04219048,-0.018453581
163315,163315,-0.018154752,0.04298481,0.013708759,0.023539457
163324,163324,-0.00984858,-0.04467496,0.03050946,-0.00032805977
163389,163389,0.024095986,0.012570489,0.041601803,-0.04295987
163489,163489,-0.06735989,-0.022990827,-0.018972518,-0.0032199572
163542,163542,-0.023257196,-0.011037827,-0.020305444,-0.03255345
163549,163549,-0.048963066,0.015409569,0.060590606,0.0127204405
163563,163563,0.030702125,0.045481194,-0.0025260076,0.032278422
163565,163565,-0.033224784,0.03195169,-0.018785255,0.010151822
163568,163568,-0.017065752,0.007404584,0.047050785,0.024582647
163581,163581,0.026201215,0.03948523,-0.012852899,0.070864804
163582,163582,-0.055651292,-0.0051829224,-0.00066809094,-0.011689238
163597,163597,-0.008695751,0.0008110203,0.04114263,-0.062167645
163599,163599,-0.028718,-0.031006372,0.002240422,0.057718586
163600,163600,-0.0003445521,0.0152771585,0.025600646,-0.048147656
163606,163606,0.02111092,-0.026196908,0.0034639994,-0.03021274
163627,163627,0.024952762,0.012357061,-0.017269885,-0.0039814147
163630,163630,-0.02476908,-0.02244538,-0.004337691,0.006992519
163639,163639,-0.017263627,0.030770194,0.033310134,0.080009036
163640,163640,0.04344854,-0.012828551,0.01671848,0.0472443
163645,163645,-0.01588326,-0.049070068,-0.07242045,-0.0019356597
163647,163647,0.023373011,0.010108113,0.04711349,0.035184156
163652,163652,0.028738743,0.002236132,-0.032658346,0.046271678
163653,163653,0.006258574,-0.044092674,-0.00022765931,-0.019058047
