game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
4103780,380,2,20.0,Stefano Colantuono,6574,2,19.0,Davide Ballardini,Home,0
4103828,398,2,7.0,Igor Tudor,749,0,18.0,Davide Nicola,Home,1
4161041,6574,5,,Alessio Dionisi,3522,4,,Massimiliano Alvini,Home,1
4222035,6195,0,,Walter Mazzarri,8970,4,,Eusebio Di Francesco,Home,0
4260403,430,1,,Vincenzo Italiano,800,0,,Gian Piero Gasperini,Home,1
4373907,749,0,16.0,Roberto D'Aversa,2919,0,14.0,Alessandro Nesta,Home,0
4373923,416,2,3.0,Paolo Vanoli,800,1,8.0,Gian Piero Gasperini,Home,1
4373981,1005,0,19.0,Luca Gotti,430,6,5.0,Raffaele Palladino,Home,0
4103495,46,4,1.0,Simone Inzaghi,430,0,8.0,Vincenzo Italiano,Home,1
4103571,6574,1,15.0,Alessio Dionisi,1025,1,8.0,Thiago Motta,Home,0
4103616,276,1,19.0,Marco Baroni,398,1,10.0,Maurizio Sarri,Home,0
4103665,252,0,12.0,Alberto Gilardino,416,0,10.0,Ivan Juric,Home,0
4103676,1005,0,14.0,Roberto D'Aversa,506,3,2.0,Massimiliano Allegri,Home,0
4103708,2919,0,11.0,Raffaele Palladino,276,0,18.0,Marco Baroni,Home,0
4103790,416,0,10.0,Ivan Juric,506,0,3.0,Massimiliano Allegri,Home,0
4103795,276,1,15.0,Marco Baroni,410,0,17.0,Gabriele Cioffi,Home,1
4103805,8970,3,15.0,Eusebio Di Francesco,380,0,20.0,Stefano Colantuono,Home,1
4103809,398,1,7.0,Igor Tudor,276,0,16.0,Marco Baroni,Home,1
4103845,8970,0,18.0,Eusebio Di Francesco,410,1,15.0,Fabio Cannavaro,Home,0
4373946,1390,0,20.0,Davide Nicola,749,2,5.0,Roberto D'Aversa,Home,0
4373992,130,1,17.0,Fabio Pecchia,749,1,10.0,Roberto D'Aversa,Home,0
4374023,12,2,12.0,Ivan Juric,1025,3,8.0,Vincenzo Italiano,Home,0
4377072,252,1,,Alberto Gilardino,5621,0,,William Viali,Home,1
2358327,2331,1,,Massimo Rastelli,2919,0,,Antonino Asta,Home,1
2359219,252,2,19.0,Fabio Liverani,430,5,4.0,Vincenzo Montella,Home,0
2359229,1210,2,6.0,Davide Nicola,1627,0,19.0,Rolando Maran,Home,1
2359231,130,1,16.0,Roberto Donadoni,12,3,2.0,Rudi Garcia,Home,0
2359240,252,0,13.0,Fabio Liverani,1210,0,6.0,Davide Nicola,Home,0
2359257,1627,2,16.0,Rolando Maran,862,0,17.0,Giuseppe Sannino,Home,1
2359261,5,1,9.0,Massimiliano Allegri,1038,0,19.0,Delio Rossi,Home,1
2359273,1038,2,18.0,Delio Rossi,416,2,9.0,Gian Piero Ventura,Home,0
2359314,410,0,10.0,Francesco Guidolin,46,3,4.0,Walter Mazzarri,Home,0
2359330,12,0,2.0,Rudi Garcia,1390,0,14.0,Diego López,Home,0
2359366,1025,1,17.0,Stefano Pioli,252,0,9.0,Gian Piero Gasperini,Home,1
2359374,416,4,7.0,Gian Piero Ventura,862,1,16.0,Eugenio Corini,Home,1
2359404,6574,0,18.0,Eusebio Di Francesco,416,2,7.0,Gian Piero Ventura,Home,0
2359407,46,0,5.0,Walter Mazzarri,1627,0,20.0,Rolando Maran,Home,0
2359473,1025,0,17.0,Davide Ballardini,6574,0,20.0,Eusebio Di Francesco,Home,0
2359515,46,2,5.0,Walter Mazzarri,1025,2,17.0,Davide Ballardini,Home,0
2359567,1210,0,20.0,Davide Nicola,430,1,4.0,Vincenzo Montella,Home,0
2359576,398,1,9.0,Edoardo Reja,1025,0,19.0,Davide Ballardini,Home,1
2478602,46,7,4.0,Walter Mazzarri,6574,0,16.0,Eusebio Di Francesco,Home,1
2478685,1038,3,4.0,Siniša Mihajlović,430,1,10.0,Vincenzo Montella,Home,1
2478695,12,3,2.0,Rudi Garcia,416,0,14.0,Gian Piero Ventura,Home,1
2478704,6195,3,3.0,Rafael Benítez,1390,3,16.0,Zdenek Zeman,Home,0
2478720,430,0,9.0,Vincenzo Montella,506,0,1.0,Massimiliano Allegri,Home,0
2478738,800,3,17.0,Stefano Colantuono,458,3,10.0,Giuseppe Iachini,Home,0
2478774,5,0,10.0,Filippo Inzaghi,800,1,15.0,Stefano Colantuono,Home,0
2478894,1390,0,19.0,Zdenek Zeman,6195,3,4.0,Rafael Benítez,Home,0
2478921,12,2,2.0,Rudi Garcia,252,0,7.0,Gian Piero Gasperini,Home,1
2478922,1038,0,6.0,Siniša Mihajlović,506,1,1.0,Massimiliano Allegri,Home,0
2478924,6195,3,4.0,Rafael Benítez,5,0,11.0,Filippo Inzaghi,Home,1
2478927,276,0,15.0,Andrea Mandorlini,410,1,12.0,Andrea Stramaccioni,Home,0
2478940,276,2,12.0,Andrea Mandorlini,749,1,16.0,Maurizio Sarri,Home,1
2478963,6195,2,5.0,Rafael Benítez,398,4,3.0,Stefano Pioli,Home,0
2478967,1390,4,18.0,Gianluca Festa,410,3,16.0,Andrea Stramaccioni,Home,1
2484401,4331,1,,Roberto Boscaglia,2239,2,,Mario Montorfano,Home,0
2532970,6195,0,,Rafael Benítez,398,1,,Stefano Pioli,Home,0
2599285,18950,0,,Davide Dionigi,4554,1,,Giovanni Stroppa,Home,0
2603999,506,1,16.0,Massimiliano Allegri,862,1,2.0,Rolando Maran,Home,0
2604008,252,0,16.0,Gian Piero Gasperini,506,2,13.0,Massimiliano Allegri,Home,0
2604009,5,3,9.0,Siniša Mihajlović,458,2,8.0,Giuseppe Iachini,Home,1
2604034,4102,2,17.0,Giuseppe Sannino,416,1,5.0,Gian Piero Ventura,Home,1
2604049,46,0,3.0,Roberto Mancini,506,0,14.0,Massimiliano Allegri,Home,0
2604061,458,1,13.0,Giuseppe Iachini,46,1,4.0,Roberto Mancini,Home,0
2604074,1025,3,18.0,Roberto Donadoni,800,0,8.0,Edoardo Reja,Home,1
2604089,458,1,12.0,Giuseppe Iachini,862,0,14.0,Rolando Maran,Home,1
2604112,6574,1,6.0,Eusebio Di Francesco,430,1,3.0,Paulo Sousa,Home,0
2604203,749,1,8.0,Marco Giampaolo,410,1,14.0,Stefano Colantuono,Home,0
2604224,416,0,11.0,Gian Piero Ventura,4102,0,19.0,Fabrizio Castori,Home,0
2604234,4102,1,19.0,Fabrizio Castori,800,1,13.0,Edoardo Reja,Home,0
2604301,800,3,13.0,Edoardo Reja,12,3,3.0,Luciano Spalletti,Home,0
2604312,6574,0,7.0,Eusebio Di Francesco,1038,0,15.0,Vincenzo Montella,Home,0
2604336,1038,0,15.0,Vincenzo Montella,252,3,10.0,Gian Piero Gasperini,Home,0
2607128,2331,3,,Attilio Tesser,4106,0,,Nicola Romaniello,Home,1
2611211,4331,3,,Serse Cosmi,1390,5,,Massimo Rastelli,Home,0
2611216,458,2,,Giuseppe Iachini,2331,1,,Attilio Tesser,Home,1
2656851,2721,0,,Angelo Gregucci,5,1,,Siniša Mihajlović,Home,0
2669211,20519,5,,Luca Prina,4090,2,,Gianni Francioni,Home,1
2726519,5,2,7.0,Vincenzo Montella,398,0,9.0,Simone Inzaghi,Home,1
2726563,862,1,9.0,Rolando Maran,1025,1,13.0,Roberto Donadoni,Home,0
2726660,2921,1,19.0,Massimo Oddo,430,2,8.0,Paulo Sousa,Home,0
2726728,862,2,11.0,Rolando Maran,2921,0,20.0,Zdenek Zeman,Home,1
2726750,252,0,16.0,Andrea Mandorlini,1038,1,9.0,Marco Giampaolo,Home,0
2726800,398,6,4.0,Simone Inzaghi,458,2,19.0,Diego Bortoluzzi,Home,1
2726809,1390,1,13.0,Massimo Rastelli,2921,0,20.0,Zdenek Zeman,Home,1
2735689,20519,2,,Roberto Breda,1388,0,,Fabio Brini,Home,1
2744438,1429,2,,Massimo Drago,1103,0,,Sebastiano Siviglia,Home,1
2747357,252,4,,Ivan Juric,839,3,,Cristian Bucchi,Home,1
2800303,430,1,,Paulo Sousa,862,0,,Rolando Maran,Home,1
2806748,252,1,1.0,Ivan Juric,430,0,14.0,Paulo Sousa,Home,1
2816672,12,2,,Luciano Spalletti,1429,1,,Andrea Camplone,Home,1
2894296,1005,3,,Roberto Rizzo,45792,0,,Elia Pavesi,Home,1
2897191,252,2,16.0,Ivan Juric,398,3,4.0,Simone Inzaghi,Home,0
2897228,1025,2,7.0,Roberto Donadoni,2722,1,18.0,Leonardo Semplici,Home,1
2897321,398,1,3.0,Simone Inzaghi,252,2,13.0,Davide Ballardini,Home,0
2897324,276,0,19.0,Fabio Pecchia,12,1,5.0,Eusebio Di Francesco,Home,0
2897357,1038,2,6.0,Marco Giampaolo,410,1,11.0,Massimo Oddo,Home,1
2897468,252,1,15.0,Davide Ballardini,4171,0,20.0,Roberto De Zerbi,Home,1
2897473,6574,1,14.0,Giuseppe Iachini,46,0,3.0,Luciano Spalletti,Home,1
2897481,276,1,19.0,Fabio Pecchia,506,3,2.0,Massimiliano Allegri,Home,0
2897496,5,0,7.0,Gennaro Gattuso,4171,1,20.0,Roberto De Zerbi,Home,0
2901880,458,5,,Bruno Tedino,49939,0,,Gaetano D'Agostino,Home,1
2905607,1025,0,,Roberto Donadoni,4084,3,,Roberto Venturato,Home,0
2905617,6574,2,,Cristian Bucchi,3522,0,,Fabio Gallo,Home,1
2359245,1025,3,16.0,Stefano Pioli,5,3,12.0,Massimiliano Allegri,Home,0
2359252,1038,0,18.0,Delio Rossi,12,2,1.0,Rudi Garcia,Home,0
2359302,5,1,10.0,Massimiliano Allegri,398,1,7.0,Vladimir Petkovic,Home,0
2359416,6574,1,19.0,Alberto Malesani,276,2,5.0,Andrea Mandorlini,Home,0
2359449,6195,1,3.0,Rafael Benítez,252,1,11.0,Gian Piero Gasperini,Home,0
2359461,1210,1,18.0,Domenico Di Carlo,6195,1,3.0,Rafael Benítez,Home,0
2359468,862,2,16.0,Eugenio Corini,252,1,11.0,Gian Piero Gasperini,Home,1
2359526,6574,1,19.0,Eusebio Di Francesco,1390,1,15.0,Ivo Pulga,Home,0
2359548,800,1,11.0,Stefano Colantuono,252,1,13.0,Gian Piero Gasperini,Home,0
2359579,862,2,16.0,Eugenio Corini,46,1,5.0,Walter Mazzarri,Home,1
2478699,1429,1,19.0,Pierpaolo Bisoli,1038,1,4.0,Siniša Mihajlović,Home,0
2478734,5,2,6.0,Filippo Inzaghi,6195,0,7.0,Rafael Benítez,Home,1
2478752,506,1,1.0,Massimiliano Allegri,46,1,12.0,Roberto Mancini,Home,0
2478762,46,3,9.0,Roberto Mancini,252,1,6.0,Gian Piero Gasperini,Home,1
2478781,6195,2,3.0,Rafael Benítez,252,1,7.0,Gian Piero Gasperini,Home,1
2478839,1038,2,5.0,Siniša Mihajlović,1390,0,18.0,Gianfranco Zola,Home,1
2478848,46,1,8.0,Roberto Mancini,1429,1,19.0,Domenico Di Carlo,Home,0
2478889,1038,0,5.0,Siniša Mihajlović,1429,0,18.0,Domenico Di Carlo,Home,0
2478915,398,4,2.0,Stefano Pioli,130,0,20.0,Roberto Donadoni,Home,1
2551386,398,1,,Stefano Pioli,506,2,,Massimiliano Allegri,Home,0
2603980,398,2,4.0,Stefano Pioli,1025,1,12.0,Delio Rossi,Home,1
2603989,5,2,12.0,Siniša Mihajlović,749,1,18.0,Marco Giampaolo,Home,1
2604033,416,2,3.0,Gian Piero Ventura,458,1,12.0,Giuseppe Iachini,Home,1
2604152,6574,2,6.0,Eusebio Di Francesco,8970,2,18.0,Roberto Stellone,Home,0
2604153,410,2,11.0,Stefano Colantuono,800,1,9.0,Edoardo Reja,Home,1
2604209,252,0,16.0,Gian Piero Gasperini,398,0,9.0,Stefano Pioli,Home,0
2604238,410,2,14.0,Stefano Colantuono,276,0,20.0,Luigi Delneri,Home,1
2607126,380,1,,Vincenzo Torrente,4172,0,,Giancarlo Favarin,Home,1
2726506,46,2,7.0,Frank de Boer,506,1,3.0,Massimiliano Allegri,Home,1
2726581,1038,1,14.0,Marco Giampaolo,46,0,12.0,Frank de Boer,Home,1
2726590,12,3,2.0,Luciano Spalletti,1025,0,15.0,Roberto Donadoni,Home,1
2726636,506,1,1.0,Massimiliano Allegri,12,0,2.0,Luciano Spalletti,Home,1
2726742,4083,0,19.0,Davide Nicola,6574,0,12.0,Eusebio Di Francesco,Home,0
2726754,4083,0,19.0,Davide Nicola,430,1,8.0,Paulo Sousa,Home,0
2726799,6574,2,14.0,Eusebio Di Francesco,6195,2,3.0,Maurizio Sarri,Home,0
2726851,416,5,9.0,Siniša Mihajlović,6574,3,12.0,Eusebio Di Francesco,Home,1
2897159,1025,1,9.0,Roberto Donadoni,416,1,8.0,Siniša Mihajlović,Home,0
2897161,276,1,17.0,Fabio Pecchia,6195,3,4.0,Maurizio Sarri,Home,0
2897246,416,0,10.0,Siniša Mihajlović,12,1,5.0,Eusebio Di Francesco,Home,0
2897336,2722,0,18.0,Leonardo Semplici,5,4,7.0,Gennaro Gattuso,Home,0
2897377,506,2,1.0,Massimiliano Allegri,410,0,11.0,Massimo Oddo,Home,1
2897381,5,3,6.0,Gennaro Gattuso,862,2,16.0,Rolando Maran,Home,1
2897456,800,3,7.0,Gian Piero Gasperini,398,3,5.0,Simone Inzaghi,Home,0
2897509,46,2,5.0,Luciano Spalletti,506,3,1.0,Massimiliano Allegri,Home,0
2905613,252,2,,Ivan Juric,1429,1,,Andrea Camplone,Home,1
2359291,6195,2,2.0,Rafael Benítez,416,0,12.0,Gian Piero Ventura,Home,1
2478607,1038,2,5.0,Siniša Mihajlović,416,0,14.0,Gian Piero Ventura,Home,1
2478804,1390,1,18.0,Gianfranco Zola,12,2,2.0,Rudi Garcia,Home,0
2478829,46,0,9.0,Roberto Mancini,430,1,5.0,Vincenzo Montella,Home,0
2478893,46,0,10.0,Roberto Mancini,5,0,9.0,Filippo Inzaghi,Home,0
2478932,398,1,3.0,Stefano Pioli,46,2,8.0,Roberto Mancini,Home,0
2603988,252,2,8.0,Gian Piero Gasperini,276,0,15.0,Andrea Mandorlini,Home,1
2864902,506,2,,Massimiliano Allegri,398,3,,Simone Inzaghi,Home,0
2897257,6574,0,15.0,Cristian Bucchi,410,1,13.0,Luigi Delneri,Home,0
2251266,252,2,3.0,Luigi De Canio,1390,0,16.0,Massimo Ficcadenti,Home,1
2251315,1390,1,20.0,Massimo Ficcadenti,2921,2,13.0,Giovanni Stroppa,Home,0
2251358,506,2,1.0,Angelo Alessio,1025,1,19.0,Stefano Pioli,Home,1
2251361,130,3,6.0,Roberto Donadoni,12,2,7.0,Zdeněk Zeman,Home,1
2251385,430,4,3.0,Vincenzo Montella,800,1,8.0,Stefano Colantuono,Home,1
2251388,6195,2,4.0,Walter Mazzarri,5,2,12.0,Massimiliano Allegri,Home,0
2251418,2921,2,18.0,Cristiano Bergodi,252,0,19.0,Luigi Delneri,Home,1
2251436,46,1,5.0,Andrea Stramaccioni,252,1,19.0,Luigi Delneri,Home,0
2251446,1390,2,17.0,Ivo Pulga,252,1,18.0,Luigi Delneri,Home,1
2251457,458,2,19.0,Gian Piero Gasperini,398,2,3.0,Vladimir Petkovic,Home,0
2251463,398,0,3.0,Vladimir Petkovic,862,1,11.0,Eugenio Corini,Home,0
2251467,130,1,10.0,Roberto Donadoni,6195,2,2.0,Walter Mazzarri,Home,0
2251472,46,2,4.0,Andrea Stramaccioni,416,2,12.0,Gian Piero Ventura,Home,0
2251518,6195,1,2.0,Walter Mazzarri,506,1,1.0,Antonio Conte,Home,0
2251524,506,1,1.0,Antonio Conte,1627,0,8.0,Rolando Maran,Home,1
2251537,1038,0,11.0,Delio Rossi,46,2,5.0,Andrea Stramaccioni,Home,0
2251565,800,0,14.0,Stefano Colantuono,430,2,4.0,Vincenzo Montella,Home,0
2251569,416,1,15.0,Gian Piero Ventura,12,2,5.0,Aurelio Andreazzoli,Home,0
2251586,862,0,14.0,Eugenio Corini,252,1,18.0,Davide Ballardini,Home,0
2251589,130,0,12.0,Roberto Donadoni,398,0,8.0,Vladimir Petkovic,Home,0
2251616,252,0,17.0,Davide Ballardini,46,0,9.0,Andrea Stramaccioni,Home,0
2251626,1025,0,13.0,Stefano Pioli,252,0,17.0,Davide Ballardini,Home,0
2253955,1005,3,,Franco Lerda,5543,1,,Tiziano De Patre,Home,1
2265367,458,1,,Gian Piero Gasperini,276,2,,Andrea Mandorlini,Home,0
2265370,862,0,,Eugenio Corini,1386,1,,Davide Dionigi,Home,0
2283357,12,3,,Zdeněk Zeman,800,0,,Stefano Colantuono,Home,1
2283360,5,3,,Massimiliano Allegri,1386,0,,Davide Dionigi,Home,1
3077535,1103,5,,Luigi De Canio,14888,3,,Ivan Maraia,Home,1
3077550,2655,2,,Giovanni Colella,27349,1,,Vincenzo Manzo,Home,1
3081052,800,3,15.0,Gian Piero Gasperini,130,0,12.0,Roberto D'Aversa,Home,1
3081156,506,2,1.0,Massimiliano Allegri,2722,0,15.0,Leonardo Semplici,Home,1
3081158,6195,0,2.0,Carlo Ancelotti,862,0,20.0,Domenico Di Carlo,Home,0
3081187,46,1,3.0,Luciano Spalletti,410,0,17.0,Davide Nicola,Home,1
3081243,46,0,3.0,Luciano Spalletti,1025,1,18.0,Siniša Mihajlović,Home,0
3081245,410,1,16.0,Davide Nicola,430,1,9.0,Stefano Pioli,Home,0
3081249,6195,3,2.0,Carlo Ancelotti,1038,0,8.0,Marco Giampaolo,Home,1
3081290,2722,1,16.0,Leonardo Semplici,1038,2,9.0,Marco Giampaolo,Home,0
3081294,12,2,5.0,Claudio Ranieri,749,1,17.0,Giuseppe Iachini,Home,1
3081297,862,1,20.0,Domenico Di Carlo,5,2,3.0,Gennaro Gattuso,Home,0
3081303,800,1,7.0,Gian Piero Gasperini,862,1,20.0,Domenico Di Carlo,Home,0
3081325,252,0,14.0,Cesare Prandelli,46,4,3.0,Luciano Spalletti,Home,0
3081338,1038,0,9.0,Marco Giampaolo,12,1,7.0,Claudio Ranieri,Home,0
3081349,862,1,20.0,Domenico Di Carlo,6195,3,2.0,Carlo Ancelotti,Home,0
3081365,46,1,3.0,Luciano Spalletti,506,1,1.0,Massimiliano Allegri,Home,0
3081368,8970,0,19.0,Marco Baroni,6195,2,2.0,Carlo Ancelotti,Home,0
3081388,2722,1,11.0,Leonardo Semplici,6195,2,2.0,Carlo Ancelotti,Home,0
3084032,458,8,,Bruno Tedino,2655,7,,Giovanni Colella,Home,1
3089427,1210,0,,Cristiano Lucarelli,4083,1,,Giovanni Stroppa,Home,0
3092285,862,1,,Domenico Di Carlo,1390,2,,Rolando Maran,Home,0
3229100,4271,3,,Massimo Pavanel,6266,1,,Francesco Moriero,Home,1
3229104,1387,0,,Alessandro Dal Canto,2581,2,,Lucio Brando,Home,0
3229191,6195,2,4.0,Carlo Ancelotti,1038,0,20.0,Eusebio Di Francesco,Home,1
3229196,800,2,6.0,Gian Piero Gasperini,430,2,20.0,Vincenzo Montella,Home,0
3229220,5,1,14.0,Marco Giampaolo,430,3,10.0,Vincenzo Montella,Home,0
3229258,506,2,1.0,Maurizio Sarri,252,1,17.0,Thiago Motta,Home,1
3229268,430,1,8.0,Vincenzo Montella,130,1,10.0,Roberto D'Aversa,Home,0
3229384,398,5,3.0,Simone Inzaghi,2722,1,20.0,Leonardo Semplici,Home,1
3229431,276,0,9.0,Ivan Juric,6195,2,6.0,Gennaro Gattuso,Home,0
3229504,430,2,12.0,Giuseppe Iachini,416,0,15.0,Moreno Longo,Home,1
3229507,1005,3,18.0,Fabio Liverani,19,1,19.0,Diego López,Home,1
3229514,130,2,12.0,Roberto D'Aversa,6195,1,7.0,Gennaro Gattuso,Home,1
3240352,2921,3,,Luciano Zauri,2581,2,,Lucio Brando,Home,1
3433200,12,2,15.0,Paulo Fonseca,506,2,6.0,Andrea Pirlo,Home,0
3433218,6195,4,3.0,Gennaro Gattuso,800,1,4.0,Gian Piero Gasperini,Home,1
3433247,1025,0,14.0,Siniša Mihajlović,6195,1,3.0,Gennaro Gattuso,Home,0
3433261,1038,1,11.0,Claudio Ranieri,1025,2,14.0,Siniša Mihajlović,Home,0
3433304,276,1,7.0,Ivan Juric,1038,2,11.0,Claudio Ranieri,Home,0
3433322,3522,1,17.0,Vincenzo Italiano,252,2,18.0,Davide Ballardini,Home,0
3433338,4083,1,20.0,Giovanni Stroppa,12,3,4.0,Paulo Fonseca,Home,0
3433345,4171,1,10.0,Filippo Inzaghi,800,4,5.0,Gian Piero Gasperini,Home,0
3433353,410,1,15.0,Luca Gotti,6195,2,6.0,Gennaro Gattuso,Home,0
3433396,1025,1,15.0,Siniša Mihajlović,4171,1,13.0,Filippo Inzaghi,Home,0
3433437,6195,3,6.0,Gennaro Gattuso,1025,1,12.0,Siniša Mihajlović,Home,1
3433483,4171,0,16.0,Filippo Inzaghi,6574,1,8.0,Roberto De Zerbi,Home,0
3433519,398,4,6.0,Simone Inzaghi,252,3,13.0,Davide Ballardini,Home,1
3433526,410,1,11.0,Luca Gotti,1025,1,12.0,Siniša Mihajlović,Home,0
3433533,252,1,15.0,Davide Ballardini,6574,2,8.0,Roberto De Zerbi,Home,0
3441889,24898,2,,Aimo Diana,2331,1,,Piero Braglia,Home,1
3441898,4554,2,,Stefano Vecchi,45353,1,,Stefano Udassi,Home,1
3457979,8970,1,,Alessandro Nesta,3037,3,,Andrea Mandorlini,Home,0
3461277,4031,2,,Roberto Occhiuzzi,33734,1,,Giuseppe Scienza,Home,1
3488720,506,2,,Andrea Pirlo,6195,0,,Gennaro Gattuso,Home,1
3508439,800,3,,Gian Piero Gasperini,398,2,,Simone Inzaghi,Home,1
3614527,3522,1,17.0,Thiago Motta,276,2,11.0,Igor Tudor,Home,0
3614533,252,1,19.0,Davide Ballardini,6195,2,5.0,Luciano Spalletti,Home,0
3614560,607,1,14.0,Paolo Zanetti,3522,2,13.0,Thiago Motta,Home,0
3614562,1025,2,8.0,Siniša Mihajlović,252,2,15.0,Davide Ballardini,Home,0
3614580,3522,1,17.0,Thiago Motta,5,2,2.0,Stefano Pioli,Home,0
3614615,416,3,11.0,Ivan Juric,252,2,18.0,Davide Ballardini,Home,1
3614659,430,4,8.0,Vincenzo Italiano,5,3,2.0,Stefano Pioli,Home,1
3614665,6574,2,13.0,Alessio Dionisi,1390,2,19.0,Walter Mazzarri,Home,0
3614677,800,4,4.0,Gian Piero Gasperini,607,0,16.0,Paolo Zanetti,Home,1
3614703,12,2,7.0,José Mourinho,3522,0,17.0,Thiago Motta,Home,1
3614713,5,0,3.0,Stefano Pioli,6195,1,2.0,Luciano Spalletti,Home,0
3614716,3522,1,17.0,Thiago Motta,749,1,9.0,Aurelio Andreazzoli,Home,0
3614750,252,0,20.0,Alexander Blessin,410,0,15.0,Gabriele Cioffi,Home,0
3614755,6195,4,2.0,Luciano Spalletti,380,1,19.0,Stefano Colantuono,Home,1
3614780,430,1,7.0,Vincenzo Italiano,800,0,5.0,Gian Piero Gasperini,Home,1
3614781,46,0,2.0,Simone Inzaghi,6574,2,12.0,Alessio Dionisi,Home,0
3614794,380,1,19.0,Davide Nicola,1025,1,11.0,Siniša Mihajlović,Home,0
3614882,5,1,1.0,Stefano Pioli,430,0,7.0,Vincenzo Italiano,Home,1
3614888,430,2,7.0,Vincenzo Italiano,12,0,6.0,José Mourinho,Home,1
3614901,276,0,9.0,Igor Tudor,416,1,10.0,Ivan Juric,Home,0
3614908,800,0,8.0,Gian Piero Gasperini,749,1,14.0,Aurelio Andreazzoli,Home,0
3637795,130,1,,Enzo Maresca,1005,3,,Marco Baroni,Home,0
3637799,380,2,,Fabrizio Castori,1386,0,,Alfredo Aglietti,Home,1
3844772,12,3,2.0,José Mourinho,2919,0,19.0,Giovanni Stroppa,Home,1
3844811,398,4,4.0,Maurizio Sarri,3522,0,11.0,Luca Gotti,Home,1
3844846,2239,0,20.0,Massimiliano Alvini,410,0,7.0,Andrea Sottil,Home,0
3844911,6195,5,1.0,Luciano Spalletti,506,1,7.0,Massimiliano Allegri,Home,1
3844954,1038,0,19.0,Dejan Stankovic,46,0,2.0,Simone Inzaghi,Home,0
3844968,749,0,13.0,Paolo Zanetti,6195,2,1.0,Luciano Spalletti,Home,0
3844988,749,0,14.0,Paolo Zanetti,410,1,10.0,Andrea Sottil,Home,0
3844991,1005,0,15.0,Marco Baroni,416,2,8.0,Ivan Juric,Home,0
3844997,430,1,11.0,Vincenzo Italiano,1005,0,15.0,Marco Baroni,Home,1
3845007,2239,1,20.0,Davide Ballardini,800,3,7.0,Gian Piero Gasperini,Home,0
3845059,506,2,7.0,Massimiliano Allegri,1005,1,16.0,Marco Baroni,Home,1
3845064,1038,0,20.0,Dejan Stankovic,416,2,9.0,Ivan Juric,Home,0
3845083,380,1,15.0,Paulo Sousa,800,0,7.0,Gian Piero Gasperini,Home,1
3845099,46,3,3.0,Simone Inzaghi,800,2,5.0,Gian Piero Gasperini,Home,1
3865506,1038,1,,Marco Giampaolo,1386,0,,Filippo Inzaghi,Home,1
3947772,5,0,,Stefano Pioli,416,1,,Ivan Juric,Home,0
4003973,46,1,,Simone Inzaghi,800,0,,Gian Piero Gasperini,Home,1
4103491,380,1,12.0,Paulo Sousa,410,1,17.0,Andrea Sottil,Home,0
4103499,6574,3,13.0,Alessio Dionisi,276,1,7.0,Marco Baroni,Home,1
4103523,749,1,17.0,Aurelio Andreazzoli,380,0,19.0,Paulo Sousa,Home,1
4103564,252,1,14.0,Alberto Gilardino,380,0,20.0,Filippo Inzaghi,Home,1
4103569,2919,1,10.0,Raffaele Palladino,410,1,17.0,Gabriele Cioffi,Home,0
4103606,5,3,3.0,Stefano Pioli,8970,1,12.0,Eusebio Di Francesco,Home,1
4103630,416,1,9.0,Ivan Juric,749,0,18.0,Aurelio Andreazzoli,Home,1
4103647,506,1,2.0,Massimiliano Allegri,12,0,7.0,José Mourinho,Home,1
4103694,749,0,19.0,Davide Nicola,252,0,12.0,Alberto Gilardino,Home,0
4103744,430,2,8.0,Vincenzo Italiano,12,2,5.0,Daniele De Rossi,Home,0
4103746,506,2,3.0,Massimiliano Allegri,800,2,6.0,Gian Piero Gasperini,Home,0
4103757,506,0,3.0,Massimiliano Allegri,252,0,12.0,Alberto Gilardino,Home,0
4103761,410,0,14.0,Gabriele Cioffi,416,2,11.0,Ivan Juric,Home,0
4103763,1390,1,16.0,Claudio Ranieri,276,1,15.0,Marco Baroni,Home,0
4103781,410,1,15.0,Gabriele Cioffi,46,2,1.0,Simone Inzaghi,Home,0
3080914,8970,0,17.0,Moreno Longo,1025,0,18.0,Filippo Inzaghi,Home,0
3080985,410,1,11.0,Julio Velázquez,398,2,4.0,Simone Inzaghi,Home,0
3080987,862,0,20.0,Lorenzo D'Anna,416,1,12.0,Walter Mazzarri,Home,0
3081044,430,1,7.0,Stefano Pioli,1390,1,14.0,Rolando Maran,Home,0
3081334,410,3,15.0,Igor Tudor,749,2,18.0,Aurelio Andreazzoli,Home,1
3081351,12,1,5.0,Claudio Ranieri,410,0,16.0,Igor Tudor,Home,1
3081362,12,3,5.0,Claudio Ranieri,1390,0,11.0,Rolando Maran,Home,1
3081406,416,3,7.0,Walter Mazzarri,398,1,8.0,Simone Inzaghi,Home,1
3152983,398,0,,Simone Inzaghi,5,0,,Gennaro Gattuso,Home,0
3152984,430,3,,Stefano Pioli,800,3,,Gian Piero Gasperini,Home,0
3229167,430,3,13.0,Vincenzo Montella,6195,4,3.0,Carlo Ancelotti,Home,0
3229190,46,1,1.0,Antonio Conte,410,0,18.0,Igor Tudor,Home,1
3229334,416,1,10.0,Walter Mazzarri,2722,2,19.0,Leonardo Semplici,Home,0
3229335,410,2,14.0,Luca Gotti,1390,1,6.0,Rolando Maran,Home,1
3229381,1038,2,16.0,Claudio Ranieri,6195,4,11.0,Gennaro Gattuso,Home,0
