game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
2897465,IT1,2017,17. Matchday,2017-12-16,416,6195,1,3,10.0,1.0,Siniša Mihajlović,Maurizio Sarri,Olimpico Grande Torino,19000.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/torino-fc_ssc-napoli/index/spielbericht/2897465,4-1-4-1,4-1-4-1,Torino Calcio,Società Sportiva Calcio Napoli,1:3,domestic_league
2251292,IT1,2012,3. Matchday,2012-09-16,416,46,0,2,9.0,5.0,Gian Piero Ventura,Andrea Stramaccioni,Stadio Olimpico Grande Torino,25753.0,Luca Banti,https://www.transfermarkt.co.uk/torino-fc_fc-internazionale/index/spielbericht/2251292,,,Torino Calcio,Football Club Internazionale Milano S.p.A.,0:2,domestic_league
2251302,IT1,2012,4. Matchday,2012-09-23,410,5,2,1,13.0,15.0,Francesco Guidolin,Massimiliano Allegri,Bluenergy Stadium,22976.0,Domenico Celi,https://www.transfermarkt.co.uk/udinese-calcio_ac-milan/index/spielbericht/2251302,,,Udinese Calcio,Associazione Calcio Milan,2:1,domestic_league
2251327,IT1,2012,7. Matchday,2012-10-07,5,46,0,1,11.0,4.0,Massimiliano Allegri,Andrea Stramaccioni,Giuseppe Meazza,73736.0,Paolo Valeri,https://www.transfermarkt.co.uk/ac-milan_fc-internazionale/index/spielbericht/2251327,,,Associazione Calcio Milan,Football Club Internazionale Milano S.p.A.,0:1,domestic_league
2251427,IT1,2012,17. Matchday,2012-12-16,506,800,3,0,1.0,12.0,Antonio Conte,Stefano Colantuono,Allianz Stadium,38625.0,Davide Massa,https://www.transfermarkt.co.uk/juventus-fc_atalanta-bc/index/spielbericht/2251427,,,Juventus Football Club,Atalanta Bergamasca Calcio S.p.a.,3:0,domestic_league
2251440,IT1,2012,18. Matchday,2012-12-22,1038,398,0,1,15.0,3.0,Delio Rossi,Vladimir Petkovic,Luigi Ferraris,21833.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/uc-sampdoria_ss-lazio/index/spielbericht/2251440,,,UC Sampdoria,Società Sportiva Lazio S.p.A.,0:1,domestic_league
2251475,IT1,2012,23. Matchday,2013-02-01,12,1390,2,4,8.0,16.0,Zdeněk Zeman,Ivo Pulga,Olimpico di Roma,32820.0,Andrea Romeo,https://www.transfermarkt.co.uk/as-roma_cagliari-calcio/index/spielbericht/2251475,,,Associazione Sportiva Roma,Cagliari Calcio,2:4,domestic_league
2251479,IT1,2012,23. Matchday,2013-02-03,252,398,3,2,17.0,3.0,Davide Ballardini,Vladimir Petkovic,Luigi Ferraris,18416.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/genoa-cfc_ss-lazio/index/spielbericht/2251479,,,Genoa Cricket and Football Club,Società Sportiva Lazio S.p.A.,3:2,domestic_league
2251489,IT1,2012,24. Matchday,2013-02-10,458,2921,1,1,20.0,18.0,Alberto Malesani,Cristiano Bergodi,"Comunale Renzo Barbera ""La Favorita""",13316.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/us-palermo_delfino-pescara-1936/index/spielbericht/2251489,,,Palermo FC,Delfino Pescara 1936,1:1,domestic_league
2251493,IT1,2012,25. Matchday,2013-02-17,416,800,2,1,11.0,15.0,Gian Piero Ventura,Stefano Colantuono,Stadio Olimpico Grande Torino,11585.0,Mauro Bergonzi,https://www.transfermarkt.co.uk/torino-fc_atalanta-bc/index/spielbericht/2251493,,,Torino Calcio,Atalanta Bergamasca Calcio S.p.a.,2:1,domestic_league
2251517,IT1,2012,27. Matchday,2013-03-03,1627,46,2,3,8.0,4.0,Rolando Maran,Andrea Stramaccioni,Cibali - Angelo Massimino,19452.0,Mauro Bergonzi,https://www.transfermarkt.co.uk/calcio-catania_fc-internazionale/index/spielbericht/2251517,,,Catania FC,Football Club Internazionale Milano S.p.A.,2:3,domestic_league
2251528,IT1,2012,28. Matchday,2013-03-10,800,2921,2,1,14.0,20.0,Stefano Colantuono,Cristian Bucchi,Gewiss Stadium,16238.0,Domenico Celi,https://www.transfermarkt.co.uk/atalanta-bc_delfino-pescara-1936/index/spielbericht/2251528,,,Atalanta Bergamasca Calcio S.p.a.,Delfino Pescara 1936,2:1,domestic_league
2251567,IT1,2012,32. Matchday,2013-04-15,398,506,0,2,6.0,1.0,Vladimir Petkovic,Antonio Conte,Olimpico di Roma,38641.0,Antonio Giannoccaro,https://www.transfermarkt.co.uk/ss-lazio_juventus-fc/index/spielbericht/2251567,,,Società Sportiva Lazio S.p.A.,Juventus Football Club,0:2,domestic_league
2251617,IT1,2012,37. Matchday,2013-05-12,430,458,1,0,4.0,18.0,Vincenzo Montella,Giuseppe Sannino,Artemio Franchi,27189.0,Antonio Damato,https://www.transfermarkt.co.uk/acf-fiorentina_us-palermo/index/spielbericht/2251617,,,Associazione Calcio Fiorentina,Palermo FC,1:0,domestic_league
2251619,IT1,2012,37. Matchday,2013-05-12,5,12,0,0,3.0,7.0,Massimiliano Allegri,Aurelio Andreazzoli,Giuseppe Meazza,50983.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/ac-milan_as-roma/index/spielbericht/2251619,,,Associazione Calcio Milan,Associazione Sportiva Roma,0:0,domestic_league
2251621,IT1,2012,37. Matchday,2013-05-12,6195,1387,2,1,2.0,19.0,Walter Mazzarri,Giuseppe Iachini,Stadio Diego Armando Maradona,52433.0,Piero Giacomelli,https://www.transfermarkt.co.uk/ssc-napoli_ac-siena/index/spielbericht/2251621,,,Società Sportiva Calcio Napoli,Siena FC,2:1,domestic_league
2283362,CIT,2012,Round of 16,2012-12-19,398,1387,5,2,,,Vladimir Petkovic,Giuseppe Iachini,Olimpico di Roma,6682.0,Piero Giacomelli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2283362,,,Società Sportiva Lazio S.p.A.,Siena FC,5:2,domestic_cup
2985406,CIT,2017,Quarter-Finals,2018-01-02,6195,800,1,2,,,Maurizio Sarri,Gian Piero Gasperini,Diego Armando Maradona,27174.0,Piero Giacomelli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2985406,4-3-3 Attacking,3-4-1-2,Società Sportiva Calcio Napoli,Atalanta Bergamasca Calcio S.p.a.,1:2,domestic_cup
3080921,IT1,2018,2. Matchday,2018-08-26,410,1038,1,0,6.0,13.0,Julio Velázquez,Marco Giampaolo,Bluenergy Stadium,15770.0,Federico La Penna,https://www.transfermarkt.co.uk/udinese-calcio_uc-sampdoria/index/spielbericht/3080921,4-1-4-1,4-3-1-2,Udinese Calcio,UC Sampdoria,1:0,domestic_league
3080960,IT1,2018,5. Matchday,2018-09-22,1038,46,0,1,11.0,10.0,Marco Giampaolo,Luciano Spalletti,Luigi Ferraris,22835.0,Marco Guida,https://www.transfermarkt.co.uk/uc-sampdoria_inter-milan/index/spielbericht/3080960,4-3-1-2,4-2-3-1,UC Sampdoria,Football Club Internazionale Milano S.p.A.,0:1,domestic_league
3081039,IT1,2018,8. Matchday,2018-10-07,2722,46,1,2,14.0,3.0,Leonardo Semplici,Luciano Spalletti,Paolo Mazza,15750.0,Fabio Maresca,https://www.transfermarkt.co.uk/spal_inter-milan/index/spielbericht/3081039,3-5-2 flat,4-2-3-1,SPAL,Football Club Internazionale Milano S.p.A.,1:2,domestic_league
3081251,IT1,2018,22. Matchday,2019-02-03,2722,416,0,0,14.0,10.0,Leonardo Semplici,Walter Mazzarri,Paolo Mazza,12743.0,Maurizio Mariani,https://www.transfermarkt.co.uk/spal_torino-fc/index/spielbericht/3081251,3-5-2 flat,3-5-2 flat,SPAL,Torino Calcio,0:0,domestic_league
3081276,IT1,2018,25. Matchday,2019-02-24,430,46,3,3,10.0,3.0,Stefano Pioli,Luciano Spalletti,Artemio Franchi,32824.0,Rosario Abisso,https://www.transfermarkt.co.uk/acf-fiorentina_inter-milan/index/spielbericht/3081276,4-1-4-1,4-2-3-1,Associazione Calcio Fiorentina,Football Club Internazionale Milano S.p.A.,3:3,domestic_league
3229209,IT1,2019,5. Matchday,2019-09-24,276,410,0,0,15.0,18.0,Ivan Juric,Igor Tudor,Marcantonio Bentegodi,13740.0,Daniele Chiffi,https://www.transfermarkt.co.uk/hellas-verona_udinese-calcio/index/spielbericht/3229209,3-4-2-1,3-5-2 flat,Verona Hellas Football Club,Udinese Calcio,0:0,domestic_league
3229290,IT1,2019,13. Matchday,2019-11-23,5,6195,1,1,14.0,7.0,Stefano Pioli,Carlo Ancelotti,Giuseppe Meazza,61658.0,Daniele Orsato,https://www.transfermarkt.co.uk/ac-milan_ssc-napoli/index/spielbericht/3229290,4-3-3 Attacking,4-4-2,Associazione Calcio Milan,Società Sportiva Calcio Napoli,1:1,domestic_league
3229359,IT1,2019,20. Matchday,2020-01-19,1005,46,1,1,17.0,2.0,Fabio Liverani,Antonio Conte,Ettore Giardiniero,25966.0,Piero Giacomelli,https://www.transfermarkt.co.uk/us-lecce_inter-milan/index/spielbericht/3229359,5-3-2,3-5-2 flat,Unione Sportiva Lecce,Football Club Internazionale Milano S.p.A.,1:1,domestic_league
3229362,IT1,2019,20. Matchday,2020-01-18,398,1038,5,1,3.0,16.0,Simone Inzaghi,Claudio Ranieri,Olimpico di Roma,40000.0,Daniele Chiffi,https://www.transfermarkt.co.uk/ss-lazio_uc-sampdoria/index/spielbericht/3229362,3-5-2 flat,4-4-2,Società Sportiva Lazio S.p.A.,UC Sampdoria,5:1,domestic_league
3229408,IT1,2019,25. Matchday,2020-02-23,252,398,2,3,18.0,2.0,Davide Nicola,Simone Inzaghi,Luigi Ferraris,24032.0,Fabio Maresca,https://www.transfermarkt.co.uk/genoa-cfc_ss-lazio/index/spielbericht/3229408,3-5-2 flat,3-5-2 flat,Genoa Cricket and Football Club,Società Sportiva Lazio S.p.A.,2:3,domestic_league
3229425,IT1,2019,26. Matchday,2020-02-29,6195,416,2,1,6.0,15.0,Gennaro Gattuso,Moreno Longo,Diego Armando Maradona,24843.0,Maurizio Mariani,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/3229425,4-3-3 Attacking,3-5-2 flat,Società Sportiva Calcio Napoli,Torino Calcio,2:1,domestic_league
3229455,IT1,2019,29. Matchday,2020-07-02,12,410,0,2,5.0,15.0,Paulo Fonseca,Luca Gotti,Olimpico di Roma,,Marco Guida,https://www.transfermarkt.co.uk/as-roma_udinese-calcio/index/spielbericht/3229455,4-2-3-1,3-5-2 flat,Associazione Sportiva Roma,Udinese Calcio,0:2,domestic_league
3229478,IT1,2019,32. Matchday,2020-07-12,430,276,1,1,13.0,9.0,Giuseppe Iachini,Ivan Juric,Artemio Franchi,,Daniele Chiffi,https://www.transfermarkt.co.uk/acf-fiorentina_hellas-verona/index/spielbericht/3229478,3-4-3,3-4-2-1,Associazione Calcio Fiorentina,Verona Hellas Football Club,1:1,domestic_league
3229487,IT1,2019,33. Matchday,2020-07-15,1038,1390,3,0,14.0,11.0,Claudio Ranieri,Walter Zenga,Luigi Ferraris,,Luca Pairetto,https://www.transfermarkt.co.uk/uc-sampdoria_cagliari-calcio/index/spielbericht/3229487,4-4-2 double 6,3-5-2 flat,UC Sampdoria,Cagliari Calcio,3:0,domestic_league
3229518,IT1,2019,36. Matchday,2020-07-25,252,46,0,3,17.0,2.0,Davide Nicola,Antonio Conte,Luigi Ferraris,,Davide Massa,https://www.transfermarkt.co.uk/genoa-cfc_inter-milan/index/spielbericht/3229518,3-5-2 flat,3-4-1-2,Genoa Cricket and Football Club,Football Club Internazionale Milano S.p.A.,0:3,domestic_league
3242076,CIT,2019,Third Round,2019-08-17,4083,1038,1,3,,,Giovanni Stroppa,Eusebio Di Francesco,Ezio Scida,8068.0,Juan Luca Sacchi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3242076,3-5-2 flat,4-3-3 Attacking,FC Crotone,UC Sampdoria,1:3,domestic_cup
3289606,CIT,2019,Round of 16,2020-01-15,5,2722,3,0,,,Stefano Pioli,Leonardo Semplici,Giuseppe Meazza,32093.0,Davide Ghersini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3289606,4-4-2 double 6,3-4-1-2,Associazione Calcio Milan,SPAL,3:0,domestic_cup
3305602,CIT,2019,Quarter-Finals,2020-01-28,5,416,4,2,,,Stefano Pioli,Walter Mazzarri,Giuseppe Meazza,36462.0,Fabrizio Pasqua,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3305602,4-4-2 double 6,3-4-2-1,Associazione Calcio Milan,Torino Calcio,4:2,domestic_cup
3433240,IT1,2020,6. Matchday,2020-11-01,1038,252,1,1,9.0,15.0,Claudio Ranieri,Rolando Maran,Luigi Ferraris,,Federico La Penna,https://www.transfermarkt.co.uk/uc-sampdoria_genoa-cfc/index/spielbericht/3433240,4-2-3-1,4-3-1-2,UC Sampdoria,Genoa Cricket and Football Club,1:1,domestic_league
3433319,IT1,2020,14. Matchday,2020-12-23,6195,416,1,1,6.0,20.0,Gennaro Gattuso,Marco Giampaolo,Diego Armando Maradona,,Paolo Valeri,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/3433319,4-2-3-1,3-5-2 flat,Società Sportiva Calcio Napoli,Torino Calcio,1:1,domestic_league
3433426,IT1,2020,25. Matchday,2021-03-03,800,4083,5,1,4.0,20.0,Gian Piero Gasperini,Serse Cosmi,Gewiss Stadium,,Simone Sozza,https://www.transfermarkt.co.uk/atalanta-bc_fc-crotone/index/spielbericht/3433426,3-4-2-1,3-5-2,Atalanta Bergamasca Calcio S.p.a.,FC Crotone,5:1,domestic_league
3433517,IT1,2020,34. Matchday,2021-05-02,6195,1390,1,1,5.0,17.0,Gennaro Gattuso,Leonardo Semplici,Diego Armando Maradona,,Michael Fabbri,https://www.transfermarkt.co.uk/ssc-napoli_cagliari-calcio/index/spielbericht/3433517,4-2-3-1,4-2-3-1,Società Sportiva Calcio Napoli,Cagliari Calcio,1:1,domestic_league
3433532,IT1,2020,35. Matchday,2021-05-08,46,1038,5,1,1.0,9.0,Antonio Conte,Claudio Ranieri,Giuseppe Meazza,,Giovanni Ayroldi,https://www.transfermarkt.co.uk/inter-milan_uc-sampdoria/index/spielbericht/3433532,3-5-2 flat,4-4-1-1,Football Club Internazionale Milano S.p.A.,UC Sampdoria,5:1,domestic_league
3433536,IT1,2020,36. Matchday,2021-05-12,1390,430,0,0,15.0,13.0,Leonardo Semplici,Giuseppe Iachini,Unipol Domus,,Maurizio Mariani,https://www.transfermarkt.co.uk/cagliari-calcio_acf-fiorentina/index/spielbericht/3433536,4-2-3-1,3-5-2 flat,Cagliari Calcio,Associazione Calcio Fiorentina,0:0,domestic_league
3433549,IT1,2020,37. Matchday,2021-05-15,506,46,3,2,5.0,1.0,Andrea Pirlo,Antonio Conte,Allianz Stadium,,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/juventus-fc_inter-milan/index/spielbericht/3433549,4-4-2,3-5-2 flat,Juventus Football Club,Football Club Internazionale Milano S.p.A.,3:2,domestic_league
3433556,IT1,2020,38. Matchday,2021-05-22,4083,430,0,0,19.0,14.0,Serse Cosmi,Giuseppe Iachini,Ezio Scida,,Eugenio Abbattista,https://www.transfermarkt.co.uk/fc-crotone_acf-fiorentina/index/spielbericht/3433556,3-5-2 flat,3-5-2 flat,FC Crotone,Associazione Calcio Fiorentina,0:0,domestic_league
3614548,IT1,2021,3. Matchday,2021-09-12,1038,46,2,2,15.0,4.0,Roberto D'Aversa,Simone Inzaghi,Luigi Ferraris,7441.0,Daniele Orsato,https://www.transfermarkt.co.uk/uc-sampdoria_inter-milan/index/spielbericht/3614548,4-4-2 double 6,3-5-2 flat,UC Sampdoria,Football Club Internazionale Milano S.p.A.,2:2,domestic_league
3614552,IT1,2021,4. Matchday,2021-09-18,252,430,1,2,16.0,5.0,Davide Ballardini,Vincenzo Italiano,Luigi Ferraris,6269.0,Livio Marinelli,https://www.transfermarkt.co.uk/genoa-cfc_acf-fiorentina/index/spielbericht/3614552,4-2-3-1,4-3-3 Attacking,Genoa Cricket and Football Club,Associazione Calcio Fiorentina,1:2,domestic_league
3614586,IT1,2021,7. Matchday,2021-10-03,430,6195,1,2,5.0,1.0,Vincenzo Italiano,Luciano Spalletti,Artemio Franchi,15264.0,Simone Sozza,https://www.transfermarkt.co.uk/acf-fiorentina_ssc-napoli/index/spielbericht/3614586,4-3-3 Attacking,4-2-3-1,Associazione Calcio Fiorentina,Società Sportiva Calcio Napoli,1:2,domestic_league
3614596,IT1,2021,8. Matchday,2021-10-17,506,12,1,0,7.0,4.0,Massimiliano Allegri,José Mourinho,Allianz Stadium,20239.0,Daniele Orsato,https://www.transfermarkt.co.uk/juventus-fc_as-roma/index/spielbericht/3614596,4-4-2 double 6,4-2-3-1,Juventus Football Club,Associazione Sportiva Roma,1:0,domestic_league
3614609,IT1,2021,9. Matchday,2021-10-24,276,398,4,1,13.0,8.0,Igor Tudor,Maurizio Sarri,Marcantonio Bentegodi,13953.0,Marco Piccinini,https://www.transfermarkt.co.uk/hellas-verona_ss-lazio/index/spielbericht/3614609,3-4-2-1,4-3-3 Attacking,Verona Hellas Football Club,Società Sportiva Lazio S.p.A.,4:1,domestic_league
3614610,IT1,2021,9. Matchday,2021-10-24,46,506,1,1,3.0,6.0,Simone Inzaghi,Massimiliano Allegri,Giuseppe Meazza,56532.0,Maurizio Mariani,https://www.transfermarkt.co.uk/inter-milan_juventus-fc/index/spielbericht/3614610,3-5-2 flat,4-4-2,Football Club Internazionale Milano S.p.A.,Juventus Football Club,1:1,domestic_league
3614620,IT1,2021,10. Matchday,2021-10-26,5,416,1,0,2.0,13.0,Stefano Pioli,Ivan Juric,Giuseppe Meazza,35929.0,Gianluca Aureliano,https://www.transfermarkt.co.uk/ac-milan_torino-fc/index/spielbericht/3614620,4-2-3-1,3-4-2-1,Associazione Calcio Milan,Torino Calcio,1:0,domestic_league
3614683,IT1,2021,15. Matchday,2021-12-02,398,410,4,4,9.0,14.0,Maurizio Sarri,Luca Gotti,Olimpico di Roma,5000.0,Marco Piccinini,https://www.transfermarkt.co.uk/ss-lazio_udinese-calcio/index/spielbericht/3614683,4-3-3 Attacking,4-4-2 double 6,Società Sportiva Lazio S.p.A.,Udinese Calcio,4:4,domestic_league
3614733,IT1,2021,21. Matchday,2022-01-09,6195,1038,1,0,3.0,15.0,Luciano Spalletti,Roberto D'Aversa,Diego Armando Maradona,8000.0,Marco Di Bello,https://www.transfermarkt.co.uk/ssc-napoli_uc-sampdoria/index/spielbericht/3614733,4-4-2 double 6,4-4-2 double 6,Società Sportiva Calcio Napoli,UC Sampdoria,1:0,domestic_league
3614793,IT1,2021,27. Matchday,2022-02-25,5,410,1,1,2.0,14.0,Stefano Pioli,Gabriele Cioffi,Giuseppe Meazza,44588.0,Matteo Marchetti,https://www.transfermarkt.co.uk/ac-milan_udinese-calcio/index/spielbericht/3614793,4-2-3-1,3-5-2 flat,Associazione Calcio Milan,Udinese Calcio,1:1,domestic_league
3614799,IT1,2021,28. Matchday,2022-03-05,1390,398,0,3,17.0,7.0,Walter Mazzarri,Maurizio Sarri,Unipol Domus,10873.0,Fabio Maresca,https://www.transfermarkt.co.uk/cagliari-calcio_ss-lazio/index/spielbericht/3614799,3-5-2 flat,4-3-3 Attacking,Cagliari Calcio,Società Sportiva Lazio S.p.A.,0:3,domestic_league
3614837,IT1,2021,31. Matchday,2022-04-03,410,1390,5,1,13.0,17.0,Gabriele Cioffi,Walter Mazzarri,Bluenergy Stadium,12215.0,Rosario Abisso,https://www.transfermarkt.co.uk/udinese-calcio_cagliari-calcio/index/spielbericht/3614837,3-5-2 flat,3-4-2-1,Udinese Calcio,Cagliari Calcio,5:1,domestic_league
3614870,IT1,2021,34. Matchday,2022-04-24,252,1390,1,0,19.0,17.0,Alexander Blessin,Walter Mazzarri,Luigi Ferraris,17257.0,Paolo Valeri,https://www.transfermarkt.co.uk/genoa-cfc_cagliari-calcio/index/spielbericht/3614870,4-2-3-1,3-5-2 flat,Genoa Cricket and Football Club,Cagliari Calcio,1:0,domestic_league
3615125,IT1,2021,12. Matchday,2021-11-07,607,12,3,2,15.0,6.0,Paolo Zanetti,José Mourinho,Pier Luigi Penzo,8263.0,Gianluca Aureliano,https://www.transfermarkt.co.uk/venezia-fc_as-roma/index/spielbericht/3615125,4-3-3 Attacking,3-4-1-2,Venezia Football Club,Associazione Sportiva Roma,3:2,domestic_league
3637797,CIT,2021,First Round,2021-08-15,416,2239,4,1,,,Ivan Juric,Fabio Pecchia,Olimpico Grande Torino,869.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3637797,3-4-2-1,4-2-3-1,Torino Calcio,US Cremonese,4:1,domestic_cup
3749760,CIT,2021,Semi-Finals 2nd Leg,2022-04-20,506,430,2,0,,,Massimiliano Allegri,Vincenzo Italiano,Allianz Stadium,32109.0,Daniele Doveri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3749760,4-4-2 double 6,4-3-3 Attacking,Juventus Football Club,Associazione Calcio Fiorentina,2:0,domestic_cup
3844755,IT1,2022,2. Matchday,2022-08-20,410,380,0,0,13.0,12.0,Andrea Sottil,Davide Nicola,Bluenergy Stadium,17054.0,Gianluca Aureliano,https://www.transfermarkt.co.uk/udinese-calcio_us-salernitana-1919/index/spielbericht/3844755,3-5-2 flat,3-5-2 flat,Udinese Calcio,US Salernitana 1919,0:0,domestic_league
3844775,IT1,2022,4. Matchday,2022-08-31,410,430,1,0,7.0,10.0,Andrea Sottil,Vincenzo Italiano,Bluenergy Stadium,19684.0,Maurizio Mariani,https://www.transfermarkt.co.uk/udinese-calcio_acf-fiorentina/index/spielbericht/3844775,3-5-2 flat,4-3-3 Attacking,Udinese Calcio,Associazione Calcio Fiorentina,1:0,domestic_league
3844781,IT1,2022,5. Matchday,2022-09-05,2919,800,0,2,19.0,1.0,Giovanni Stroppa,Gian Piero Gasperini,Brianteo,11970.0,Juan Luca Sacchi,https://www.transfermarkt.co.uk/ac-monza_atalanta-bc/index/spielbericht/3844781,3-5-2 flat,4-2-3-1,Associazione Calcio Monza,Atalanta Bergamasca Calcio S.p.a.,0:2,domestic_league
3844797,IT1,2022,7. Matchday,2022-09-18,2239,398,0,4,18.0,4.0,Massimiliano Alvini,Maurizio Sarri,Giovanni Zini,12991.0,Daniele Orsato,https://www.transfermarkt.co.uk/us-cremonese_ss-lazio/index/spielbericht/3844797,3-4-1-2,4-3-3 Attacking,US Cremonese,Società Sportiva Lazio S.p.A.,0:4,domestic_league
3844819,IT1,2022,9. Matchday,2022-10-08,5,506,2,0,3.0,18.0,Stefano Pioli,Massimiliano Allegri,Giuseppe Meazza,75530.0,Daniele Orsato,https://www.transfermarkt.co.uk/ac-milan_juventus-fc/index/spielbericht/3844819,4-2-3-1,4-4-2 double 6,Associazione Calcio Milan,Juventus Football Club,2:0,domestic_league
3844830,IT1,2022,10. Matchday,2022-10-16,398,410,0,0,5.0,6.0,Maurizio Sarri,Andrea Sottil,Olimpico di Roma,42500.0,Andrea Airaghi Colombo,https://www.transfermarkt.co.uk/ss-lazio_udinese-calcio/index/spielbericht/3844830,4-3-3 Attacking,3-5-2 flat,Società Sportiva Lazio S.p.A.,Udinese Calcio,0:0,domestic_league
3844851,IT1,2022,12. Matchday,2022-10-29,1005,506,0,1,17.0,13.0,Marco Baroni,Massimiliano Allegri,Ettore Giardiniero,25860.0,Daniele Chiffi,https://www.transfermarkt.co.uk/us-lecce_juventus-fc/index/spielbericht/3844851,4-3-3 Attacking,4-4-1-1,Unione Sportiva Lecce,Juventus Football Club,0:1,domestic_league
3844901,IT1,2022,17. Matchday,2023-01-08,5,12,2,2,2.0,6.0,Stefano Pioli,José Mourinho,Giuseppe Meazza,74103.0,Davide Massa,https://www.transfermarkt.co.uk/ac-milan_as-roma/index/spielbericht/3844901,4-2-3-1,3-4-2-1,Associazione Calcio Milan,Associazione Sportiva Roma,2:2,domestic_league
3844924,IT1,2022,19. Matchday,2023-01-22,1038,410,0,1,19.0,8.0,Dejan Stankovic,Andrea Sottil,Luigi Ferraris,18462.0,Maurizio Mariani,https://www.transfermarkt.co.uk/uc-sampdoria_udinese-calcio/index/spielbericht/3844924,3-4-1-2,3-5-2 flat,UC Sampdoria,Udinese Calcio,0:1,domestic_league
3844938,IT1,2022,21. Matchday,2023-02-06,276,398,1,1,18.0,4.0,Marco Zaffaroni,Maurizio Sarri,Marcantonio Bentegodi,20329.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/hellas-verona_ss-lazio/index/spielbericht/3844938,3-4-1-2,4-3-3 Attacking,Verona Hellas Football Club,Società Sportiva Lazio S.p.A.,1:1,domestic_league
3844971,IT1,2022,24. Matchday,2023-02-27,398,1038,1,0,4.0,20.0,Maurizio Sarri,Dejan Stankovic,Olimpico di Roma,35000.0,Andrea Airaghi Colombo,https://www.transfermarkt.co.uk/ss-lazio_uc-sampdoria/index/spielbericht/3844971,4-3-3 Attacking,3-4-1-2,Società Sportiva Lazio S.p.A.,UC Sampdoria,1:0,domestic_league
3844987,IT1,2022,26. Matchday,2023-03-12,2239,430,0,2,20.0,11.0,Davide Ballardini,Vincenzo Italiano,Giovanni Zini,11506.0,Matteo Marcenaro,https://www.transfermarkt.co.uk/us-cremonese_acf-fiorentina/index/spielbericht/3844987,3-5-2 flat,4-2-3-1,US Cremonese,Associazione Calcio Fiorentina,0:2,domestic_league
3845063,IT1,2022,33. Matchday,2023-05-03,380,430,3,3,14.0,8.0,Paulo Sousa,Vincenzo Italiano,Arechi,17868.0,Ivano Pezzuto,https://www.transfermarkt.co.uk/us-salernitana-1919_acf-fiorentina/index/spielbericht/3845063,3-4-2-1,4-2-3-1,US Salernitana 1919,Associazione Calcio Fiorentina,3:3,domestic_league
4019302,CIT,2022,Semi-Finals 1st Leg,2023-04-05,2239,430,0,2,,,Davide Ballardini,Vincenzo Italiano,Giovanni Zini,13952.0,Maurizio Mariani,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4019302,3-5-2 flat,4-2-3-1,US Cremonese,Associazione Calcio Fiorentina,0:2,domestic_cup
2604177,IT1,2015,21. Matchday,2016-01-24,398,862,4,1,9.0,10.0,Stefano Pioli,Rolando Maran,Olimpico di Roma,17118.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/ss-lazio_chievo-verona/index/spielbericht/2604177,4-3-3 Attacking,4-4-1-1,Società Sportiva Lazio S.p.A.,Chievo Verona,4:1,domestic_league
2726680,IT1,2016,21. Matchday,2017-01-22,2921,6574,1,3,20.0,14.0,Massimo Oddo,Eusebio Di Francesco,Adriatico,10513.0,Paolo Valeri,https://www.transfermarkt.co.uk/delfino-pescara-1936_us-sassuolo/index/spielbericht/2726680,3-4-2-1,4-2-3-1,Delfino Pescara 1936,US Sassuolo,1:3,domestic_league
